date,meantemp,humidity,wind_speed,meanpressure
2013-01-01,9.689808185427713,88.21248898535244,0.0,1045.5929393855754
2013-01-02,7.178402590162603,95.98865027629412,2.4755449681813886,1047.328114051716
2013-01-03,6.959719053410621,90.72178365261789,3.845548992783687,1047.7597988782506
2013-01-04,8.425632614822723,74.34413202584267,1.0227193555898086,1045.7587915937474
2013-01-05,5.839492675241656,90.4490642071461,3.065419315821776,1044.616796457434
2013-01-06,6.820133574403593,86.20112800909159,1.2250759071910162,1045.702303201998
2013-01-07,6.827495050721773,81.78463952505584,5.210218191147709,1047.301128183888
2013-01-08,8.648147087290289,66.26041937848491,5.902042942175776,1045.5272516810985
2013-01-09,13.684252468279828,53.26978857077752,10.319446787786044,1043.3161328825795
2013-01-10,10.763336606135118,64.40952732989966,6.10372683974688,1041.4984476631075
2013-01-11,15.392446654890215,53.25099506967007,8.711942133500862,1041.5379571971055
2013-01-12,13.72768838513479,76.79580761551435,10.892138355390449,1040.504974942413
2013-01-13,15.541598864646202,77.96633746003268,3.811655284323232,1037.766907333561
2013-01-14,12.609979724200594,91.40372373611692,0.5068639283964627,1039.1998802079959
2013-01-15,14.473157545595454,74.4575279883685,0.434076632571764,1039.4630974815095
2013-01-16,13.620647895948242,89.75766325606757,0.0,1039.8487362347605
2013-01-17,16.262949937812852,83.67433764217311,4.303963425143526,1038.5553277607305
2013-01-18,13.648481209724238,95.35854162074888,7.330895699184783,1036.7529330690654
2013-01-19,12.345459422965096,79.28258447466402,4.814854578674797,1043.6357235990204
2013-01-20,11.15741838953971,77.81635136745227,6.9269661770398905,1041.7858576821673
2013-01-21,11.083777238754555,79.54953716834724,1.8137067233037487,1042.0769297410814
2013-01-22,9.410791534880639,82.26475211044361,2.5168841365609573,1042.4560956762325
2013-01-23,13.88228824483755,62.09903979285832,3.2759568928447735,1040.694280388383
2013-01-24,13.730553329904684,62.58531226782058,5.025201558451922,1040.2600007757646
2013-01-25,12.170913378463744,69.08631358679585,4.5188466936891905,1040.0817100486581
2013-01-26,12.597171131073878,66.1337564688695,5.531923144673302,1038.5464396790449
2013-01-27,12.799013261985893,67.55016629523031,4.517023773965738,1036.564888910864
2013-01-28,14.780524468217795,57.663292453251,3.0049490991248238,1035.821614862996
2013-01-29,14.088227592203776,67.41459164095035,2.627125052609057,1034.1655286665637
2013-01-30,14.68999523543808,72.45431465310108,0.8571191833632715,1034.9932595948028
2013-01-31,16.18861947976526,67.45645959199692,2.3979316963131883,1035.1206009643647
2013-02-01,16.003865175193717,75.03233469507887,1.7969526348151492,1032.2587808342566
2013-02-02,16.30495456452365,79.6956925560565,1.0745042062219101,1032.9982744263643
2013-02-03,18.038106829130015,67.33745951366365,1.5007525114348281,1030.692534336736
2013-02-04,17.481701653465855,76.2531818157595,8.97401681937367,1029.549289411169
2013-02-05,16.69109526097052,94.78055860237536,7.845804635501431,1030.961856423166
2013-02-06,16.74831082738284,73.1595520290872,6.9593703732413115,1032.869075550056
2013-02-07,15.690752155177403,60.89480298718507,8.65048161457006,1032.385402553203
2013-02-08,14.094248688452046,72.17046249224862,7.450038949965385,1030.4942873627438
2013-02-09,15.546483752024796,62.77521998374086,7.443978703282239,1029.7919152184836
2013-02-10,15.380367679895752,73.20739807307517,2.792097323384764,1029.651390262487
2013-02-11,16.025030810014034,72.15385525683814,4.275077111083728,1028.6083814730234
2013-02-12,15.492012622268925,71.95395549354139,5.949530695732739,1029.2108024934641
2013-02-13,16.468804390792258,71.7301149892848,4.877936348493442,1027.2858724614791
2013-02-14,17.5436203322475,65.25168835511242,3.4705499727270457,1025.0264614156952
2013-02-15,19.416166012399085,66.75852807208814,8.149272014766009,1022.0961916079838
2013-02-16,14.629108738184534,94.69953558757436,6.7853292442284445,1017.9908945013116
2013-02-17,13.868601954523564,91.8913236848569,0.0,1022.3023411817101
2013-02-18,15.844120421956802,80.01665909919797,9.755827520796343,1025.467633985247
