date,meantemp,humidity,wind_speed,meanpressure
2013-01-01,2.6856013000678596,87.94632240213681,7.037942260940044,1015.535070692697
2013-01-02,1.9688250376012348,88.3097105624701,6.1297928145061125,1019.6434454826646
2013-01-03,14.541287662412351,81.83127124304606,2.2669219735996498,1026.281219102745
2013-01-04,12.241295097246763,71.78598798771179,-0.3192037115850621,1015.2024954581599
2013-01-05,1.1618725088624071,84.89794501473139,-4.468638748556766,1018.8693116212113
2013-01-06,14.650619214468406,80.73757807179818,-4.268686829634518,1016.2025306941614
2013-01-07,8.040530409439945,76.11634293144058,9.458818463183931,1023.7222669031471
2013-01-08,7.558876358757169,63.68299828666379,13.641329037567818,1021.1443141920064
2013-01-09,4.369519930366188,48.616266736336904,13.891693485746707,1016.3988347034643
2013-01-10,5.364582459328363,57.569827839191476,4.039650668551812,1012.4352294191775
2013-01-11,19.737179192981287,48.90749883824529,13.240729669323807,1023.5941873861182
2013-01-12,8.241129081344877,74.71711621006044,19.964199029899408,1013.8177645952243
2013-01-13,17.68848576373585,80.89021825129402,5.555826240238498,1011.1625808414493
2013-01-14,4.30729218470783,91.92152040301197,-3.542609090684175,1011.5048707865625
2013-01-15,9.469916595322692,68.51659017658025,6.0087196593546865,1016.1310555970703
2013-01-16,18.52596986001264,85.26962103418012,-5.637819011659797,1010.5236910198046
2013-01-17,24.033276567889597,85.67557068921568,4.157805528209016,1011.2590634903239
2013-01-18,11.3356084172609,82.2524647102424,6.086444558481719,1013.0522591301736
2013-01-19,10.849674880669266,67.80616685636114,7.811983327478168,1019.0486588714151
2013-01-20,6.582203099306762,83.59145904615458,1.1680791775606743,1018.1303980709022
2013-01-21,20.673111669768986,71.54589204161292,7.638498029428421,1022.4125476276943
2013-01-22,9.776226013414387,86.14573069961469,-2.8644331695355527,1025.7591776275995
2013-01-23,16.476975598024264,57.020971335682525,2.1357773366935513,1018.6361235755544
2013-01-24,12.66173822993478,55.27488967761553,5.931372112043905,1018.5478291881903
2013-01-25,8.390415843457705,65.09849373493306,6.787468396613513,1023.3686521258073
2013-01-26,4.640514162082274,57.41205738389189,-2.1438966676588347,1019.6948344450241
2013-01-27,12.88637654572422,66.2067068754036,-0.8751729447174554,1016.7574744224676
2013-01-28,20.382663305725227,61.988454098643324,10.87170993731064,1018.1255996291404
2013-01-29,12.652148653376903,66.05420474101577,2.4678587899530946,1014.9150578808989
2013-01-30,15.923755323174653,63.1126859421083,-0.6122945954589263,1020.5116830424626
2013-01-31,9.622695848343735,59.35293483909489,3.41432490534886,1019.1883978981904
2013-02-01,13.406034824512682,65.73095265444266,2.8008493196856312,1016.1786219313827
2013-02-02,8.849938066654783,80.03213604779174,7.569346386006179,1018.8105662198972
2013-02-03,17.217099701071778,59.96576508220341,-5.930861994178342,1011.2376909695538
2013-02-04,15.865870693025858,73.7078198176071,7.3676666706935645,1015.8682507067807
2013-02-05,19.740526167518254,93.04388437006739,4.330295167246581,1014.922478162487
2013-02-06,26.735644742241597,84.41330788397872,3.644029535128001,1016.6228871172648
2013-02-07,10.115405230376478,56.38036649383763,7.344804859825842,1015.7644993842182
2013-02-08,7.779820735563241,73.95885101578604,14.858714104930662,1016.6679835009045
2013-02-09,15.448245274834791,66.8938953164855,3.6156232390376797,1026.564616882871
2013-02-10,5.571672135630344,69.41757107208198,7.8261811173810205,1022.7783475508531
2013-02-11,14.734106341202214,69.70327704586946,-0.6571055796617511,1017.6704483006208
2013-02-12,15.189350170308865,72.99168399137352,1.3942660804848792,1013.5065599479285
2013-02-13,21.79146076293127,64.09819641727027,8.449612958600436,1013.9405545581131
2013-02-14,25.927726699066465,60.178350851425805,5.552682310188441,1028.8957063834066
2013-02-15,23.19014249970273,73.48673734333352,12.083196751048161,1017.1346370098723
2013-02-16,12.192120540543337,91.42547860716397,17.81203437843559,999.6430702344658
2013-02-17,12.339877074686195,89.11471243243288,1.1021145017210712,1007.2726984602366
2013-02-18,13.180126569820343,76.5306152626799,13.344685620301053,1013.3805254282331
2013-02-19,14.968775516640571,84.66703053986474,4.333758959660875,1020.0796025017406
2013-02-20,20.114872908852472,74.96380592450124,4.365042721072552,1018.0469519625343
2013-02-21,20.558855663963044,68.24874230641045,4.715352727181761,1006.700861303001
2013-02-22,22.23221706926972,64.29382586659152,9.484139315095097,1021.0510146164344
2013-02-23,13.002607299331078,70.79493817411104,1.3735898852392294,1015.7860247344835
2013-02-24,18.895948874386246,74.56094078194018,6.9338794765458385,1017.1935990265562
2013-02-25,20.768606337065037,74.60850165030334,4.130020905440706,1023.0382106589808
2013-02-26,25.371760990701357,71.62753828151595,14.623621985235234,1012.3477462775563
2013-02-27,21.022310138035788,58.740843776803345,6.081535343392534,1008.1490771111534
2013-02-28,16.913928694582424,46.74081604765172,13.250751372330608,1020.4585966877939
2013-03-01,15.93529800348134,50.105425295698076,23.475786721753863,1010.9145247699576
2013-03-02,20.825811490398333,51.66169035105119,11.212675308048869,1019.5142305840508
2013-03-03,22.797991418372003,66.91575736525853,7.667998587623211,1018.8102018487721
2013-03-04,20.19282131334842,70.73565225979765,0.8250316064821428,1006.8312768011986
2013-03-05,15.086923309377639,63.25430090535776,1.5720382103746537,1019.2743965171097
2013-03-06,20.304597077005003,65.04379956694791,7.558350443999765,1006.2896735492059
2013-03-07,18.579101184900992,54.54127690575799,6.890021012762319,1013.5674250417653
2013-03-08,25.93266447838301,43.73793113516755,0.6377018668145675,1013.6934058585556
2013-03-09,31.358971131781377,53.64386344932704,-0.4015872154151925,1017.2526192007618
2013-03-10,25.66246834237056,65.19890047749679,0.9345087408568968,1008.6442733156721
2013-03-11,17.262180757164707,71.76633911224806,0.979332335983711,1014.0483455901073
2013-03-12,18.232309984934457,68.29333746366069,8.692920545750239,1009.3149473639745
2013-03-13,20.595406568561238,59.57168108001854,0.4228956223028124,1001.4303973213924
2013-03-14,20.09455117281849,59.24695543921098,10.981518601186272,1009.0514688640682
2013-03-15,28.8952472514028,44.149927924107985,5.959867282449106,1015.632504066833
2013-03-16,18.323687620868764,72.61328395262908,0.4597703579952772,1019.1967227350992
2013-03-17,25.858876780127986,64.25266833178374,3.6210858439118345,1014.6340157747634
2013-03-18,20.0137101790648,61.4901953731059,17.297399736463998,1014.2222629782905
2013-03-19,21.965403877578375,77.8749347874206,9.233617366157468,1003.6452871097553
2013-03-20,29.786061332147263,33.93188008342396,12.111372166721118,1006.450336882731
2013-03-21,18.384280306595354,57.969872411258095,-0.7576058090602302,1005.9729826229496
2013-03-22,28.5093281631258,47.682478414469024,6.526031264033017,1003.3813373787613
2013-03-23,25.694620455248156,53.87041901973117,8.15314541705268,1008.2307644615787
2013-03-24,24.472372520877375,46.154745945092195,20.91398758152383,1009.7029068491807
2013-03-25,22.800736852359144,39.395724120411664,16.79177295145422,1008.356772197363
